Date,Open,High,Low,Close,Adj Close,Volume
2013-06-07,4.532500,4.580300,4.506000,4.532300,4.532300,0
2013-06-10,4.532500,4.580300,4.460000,4.532300,4.532300,0
2013-06-11,4.519600,4.529100,4.504000,4.525000,4.525000,0
2013-06-12,4.519600,4.529100,4.481500,4.525000,4.525000,0
2013-06-13,4.486800,4.490900,4.463500,4.486800,4.486800,0
2013-06-14,4.469000,4.469300,4.445400,4.469000,4.469000,0
2013-06-17,4.452900,4.456600,4.438700,4.355000,4.355000,0
2013-06-18,4.451000,4.499200,4.445800,4.451000,4.451000,0
2013-06-19,4.488900,4.510200,4.480800,4.487400,4.487400,0
2013-06-20,4.506500,4.543400,4.506000,4.513000,4.513000,0
2013-06-21,4.534900,4.544600,4.508200,4.534900,4.534900,0
2013-06-24,4.425000,4.546200,4.425000,4.544000,4.544000,0
2013-06-25,4.526700,4.537000,4.468600,4.526700,4.526700,0
2013-06-26,4.481000,4.481500,4.408400,4.478500,4.478500,0
2013-06-27,4.442600,4.456600,4.425100,4.441500,4.441500,0
2013-06-28,4.453100,4.465000,4.441000,4.453100,4.453100,0
2013-07-01,4.460000,4.461000,4.438200,4.365500,4.365500,0
2013-07-02,4.446000,4.447500,4.428800,4.446000,4.446000,0
2013-07-03,4.435800,4.457400,4.435500,4.441000,4.441000,0
2013-07-04,4.446000,4.449200,4.430600,4.440000,4.440000,0
2013-07-05,4.434000,4.452500,4.433000,4.434000,4.434000,0
2013-07-08,4.337300,4.454000,4.337300,4.448400,4.448400,0
2013-07-09,4.450200,4.457400,4.435800,4.450200,4.450200,0
2013-07-10,4.438900,4.444000,4.427000,4.442000,4.442000,0
2013-07-11,4.430200,4.432400,4.408600,4.430200,4.430200,0
2013-07-12,4.419000,4.427300,4.410000,4.419200,4.419200,0
2013-07-15,4.421300,4.430300,4.411200,4.319900,4.319900,0
2013-07-16,4.425100,4.436300,4.418500,4.425700,4.425700,0
2013-07-17,4.430000,4.450400,4.425000,4.430000,4.430000,0
2013-07-18,4.434300,4.438500,4.422600,4.434600,4.434600,0
2013-07-19,4.431000,4.435200,4.420500,4.425200,4.425200,0
2013-07-22,4.322500,4.427200,4.322500,4.427000,4.427000,0
2013-07-23,4.416200,4.421500,4.399500,4.416800,4.416800,0
2013-07-24,4.399200,4.413400,4.385700,4.404700,4.404700,0
2013-07-25,4.389500,4.393200,4.380200,4.389300,4.389300,0
2013-07-26,4.392500,4.393400,4.385000,4.389300,4.389300,0
2013-07-29,4.389000,4.401400,4.385600,4.288200,4.288200,0
2013-07-30,4.391100,4.397000,4.381900,4.391700,4.391700,0
2013-07-31,4.391600,4.419900,4.385800,4.391400,4.391400,0
2013-08-01,4.410400,4.423800,4.409300,4.418000,4.418000,0
2013-08-02,4.412200,4.438800,4.409200,4.414300,4.414300,0
2013-08-05,4.418100,4.423000,4.405500,4.419300,4.419300,0
2013-08-06,4.396500,4.412100,4.395700,4.396400,4.396400,0
2013-08-07,4.404700,4.446200,4.399000,4.404100,4.404100,0
2013-08-08,4.443000,4.457600,4.433600,4.444200,4.444200,0
2013-08-09,4.438700,4.445200,4.421300,4.438800,4.438800,0
2013-08-12,4.430800,4.430800,4.407700,4.430000,4.430000,0
2013-08-13,4.411000,4.427400,4.405500,4.411100,4.411100,0
2013-08-14,4.423400,4.439200,4.417300,4.423000,4.423000,0
2013-08-15,4.440100,4.451900,4.432000,4.433000,4.433000,0
2013-08-16,4.439300,4.450800,4.432600,4.432800,4.432800,0
2013-08-19,4.441500,4.459300,4.441500,4.356000,4.356000,0
2013-08-20,4.452900,4.459100,4.430400,4.452900,4.452900,0
2013-08-21,4.443300,4.451200,4.437200,4.437300,4.437300,0
2013-08-22,4.447800,4.453800,4.431200,4.449600,4.449600,0
2013-08-23,4.434800,4.442400,4.420600,4.440200,4.440200,0
2013-08-26,4.431000,4.431400,4.418700,4.429500,4.429500,0
2013-08-27,4.423800,4.444900,4.420900,4.426000,4.426000,0
2013-08-28,4.432900,4.449100,4.428300,4.438500,4.438500,0
2013-08-29,4.439900,4.447800,4.431900,4.444900,4.444900,0
2013-08-30,4.438200,4.440000,4.424600,4.438000,4.438000,0
2013-09-02,4.442700,4.442700,4.414000,4.334000,4.334000,0
2013-09-03,4.414900,4.439000,4.414900,4.417200,4.417200,0
2013-09-04,4.436000,4.456400,4.431300,4.436100,4.436100,0
2013-09-05,4.455200,4.469400,4.449500,4.454900,4.454900,0
2013-09-06,4.464600,4.482600,4.459600,4.462000,4.462000,0
2013-09-09,4.478800,4.480500,4.463700,4.465000,4.465000,0
2013-09-10,4.470100,4.473300,4.452300,4.470400,4.470400,0
2013-09-11,4.456200,4.479800,4.452800,4.460000,4.460000,0
2013-09-12,4.479400,4.487700,4.468500,4.480300,4.480300,0
2013-09-13,4.477900,4.479700,4.462500,4.477300,4.477300,0
2013-09-16,4.463300,4.463300,4.448000,4.378000,4.378000,0
2013-09-17,4.456300,4.484000,4.451000,4.456000,4.456000,0
2013-09-18,4.474300,4.481700,4.461800,4.481200,4.481200,0
2013-09-19,4.472800,4.473200,4.433600,4.473000,4.473000,0
2013-09-20,4.456600,4.464800,4.447700,4.456000,4.456000,0
2013-09-23,4.461000,4.473400,4.458500,4.356000,4.356000,0
2013-09-24,4.462400,4.475300,4.460300,4.463700,4.463700,0
2013-09-25,4.473200,4.474900,4.451700,4.473000,4.473000,0
2013-09-26,4.456000,4.470700,4.449600,4.456200,4.456200,0
2013-09-27,4.458700,4.467100,4.451500,4.462300,4.462300,0
2013-09-30,4.458500,4.465700,4.453300,4.369500,4.369500,0
2013-10-01,4.456600,4.459700,4.438600,4.457500,4.457500,0
2013-10-02,4.446000,4.455000,4.438200,4.448000,4.448000,0
2013-10-03,4.440300,4.444700,4.419900,4.440000,4.440000,0
2013-10-04,4.435000,4.435500,4.418300,4.429500,4.429500,0
2013-10-07,4.424700,4.431800,4.419700,4.329500,4.329500,0
2013-10-08,4.423100,4.441200,4.417700,4.423000,4.423000,0
2013-10-09,4.439800,4.464300,4.437900,4.438700,4.438700,0
2013-10-10,4.461800,4.462700,4.445200,4.456300,4.456300,0
2013-10-11,4.450800,4.451700,4.444500,4.450500,4.450500,0
2013-10-14,4.449500,4.466000,4.447900,4.351500,4.351500,0
2013-10-15,4.459300,4.464500,4.361500,4.458500,4.458500,0
2013-10-16,4.441800,4.448600,4.438700,4.443000,4.443000,0
2013-10-17,4.447500,4.452300,4.438800,4.447000,4.447000,0
2013-10-18,4.446200,4.451700,4.438200,4.446000,4.446000,0
2013-10-21,4.445500,4.447500,4.428900,4.350000,4.350000,0
2013-10-22,4.431300,4.436700,4.422500,4.431700,4.431700,0
2013-10-23,4.423800,4.439400,4.423100,4.424800,4.424800,0
2013-10-24,4.436200,4.450100,4.431500,4.435800,4.435800,0
2013-10-25,4.447600,4.454400,4.440900,4.447700,4.447700,0
2013-10-28,4.444200,4.444900,4.430100,4.350500,4.350500,0
2013-10-29,4.437000,4.443100,4.435300,4.438300,4.438300,0
2013-10-30,4.442900,4.443100,4.422300,4.442500,4.442500,0
2013-10-31,4.427000,4.435600,4.423300,4.425800,4.425800,0
2013-11-01,4.431600,4.444200,4.431000,4.434000,4.434000,0
2013-11-04,4.439200,4.447900,4.431000,4.339500,4.339500,0
2013-11-05,4.436000,4.444700,4.433600,4.436800,4.436800,0
2013-11-06,4.438200,4.442100,4.426300,4.440000,4.440000,0
2013-11-07,4.426500,4.434800,4.423800,4.428800,4.428800,0
2013-11-08,4.443300,4.448100,4.421800,4.443500,4.443500,0
2013-11-11,4.439600,4.455500,4.439600,4.340500,4.340500,0
2013-11-12,4.453300,4.458600,4.449500,4.452500,4.452500,0
2013-11-13,4.453000,4.462500,4.451500,4.452000,4.452000,0
2013-11-14,4.459000,4.461100,4.446300,4.461000,4.461000,0
2013-11-15,4.450500,4.451400,4.444900,4.451000,4.451000,0
2013-11-18,4.452500,4.453700,4.442700,4.350700,4.350700,0
2013-11-19,4.448500,4.450800,4.440400,4.443200,4.443200,0
2013-11-20,4.443900,4.450600,4.440700,4.444000,4.444000,0
2013-11-21,4.444000,4.454300,4.442700,4.444000,4.444000,0
2013-11-22,4.449900,4.452400,4.445200,4.449800,4.449800,0
2013-11-25,4.448000,4.448500,4.441300,4.448100,4.448100,0
2013-11-26,4.442700,4.445200,4.430800,4.442700,4.442700,0
2013-11-27,4.439800,4.446000,4.431000,4.439800,4.439800,0
2013-11-28,4.436000,4.438000,4.430300,4.437200,4.437200,0
2013-11-29,4.435300,4.440200,4.429900,4.434600,4.434600,0
2013-12-02,4.342500,4.436000,4.342500,4.430900,4.430900,0
2013-12-03,4.434000,4.475900,4.432000,4.434000,4.434000,0
2013-12-04,4.453600,4.473800,4.453400,4.453600,4.453600,0
2013-12-05,4.468000,4.470600,4.458700,4.468000,4.468000,0
2013-12-06,4.466000,4.466200,4.450000,4.466000,4.466000,0
2013-12-09,4.355000,4.454500,4.355000,4.355000,4.355000,0
2013-12-10,4.446000,4.453500,4.445100,4.453000,4.453000,0
2013-12-11,4.449400,4.454500,4.445400,4.449400,4.449400,0
2013-12-12,4.446000,4.452600,4.444700,4.446200,4.446200,0
2013-12-13,4.451300,4.456300,4.448100,4.451300,4.451300,0
2013-12-16,4.359000,4.459100,4.359000,4.451700,4.451700,0
2013-12-17,4.452400,4.472900,4.452300,4.457500,4.457500,0
2013-12-18,4.468400,4.482000,4.461500,4.467500,4.467500,0
2013-12-19,4.477800,4.484300,4.471500,4.478300,4.478300,0
2013-12-20,4.483200,4.484000,4.471500,4.483200,4.483200,0
2013-12-23,4.375000,4.480900,4.375000,4.375000,4.375000,0
2013-12-24,4.474700,4.480800,4.448800,4.474700,4.474700,0
2013-12-25,4.462800,4.462800,4.462800,4.462800,4.462800,0
2013-12-26,4.462800,4.462800,4.462800,4.462800,4.462800,0
2013-12-27,4.462800,4.464700,4.449100,4.462800,4.462800,0
2013-12-30,4.358200,4.473900,4.358200,4.459700,4.459700,0
2013-12-31,4.473100,4.487800,4.460000,4.471600,4.471600,0
2014-01-01,4.460000,4.460000,4.460000,4.460000,4.460000,0
2014-01-02,4.460000,4.478400,4.459000,4.460000,4.460000,0
2014-01-03,4.472800,4.492700,4.467400,4.473300,4.473300,0
2014-01-06,4.386900,4.498900,4.386900,4.492500,4.492500,0
2014-01-07,4.497000,4.500400,4.489900,4.492000,4.492000,0
2014-01-08,4.493000,4.500700,4.483500,4.500500,4.500500,0
2014-01-09,4.499500,4.539700,4.495300,4.499600,4.499600,0
2014-01-10,4.538500,4.546600,4.528700,4.537800,4.537800,0
2014-01-13,4.443300,4.542900,4.443300,4.539500,4.539500,0
2014-01-14,4.521800,4.530700,4.517500,4.521800,4.521800,0
2014-01-15,4.527300,4.531600,4.515400,4.527300,4.527300,0
2014-01-16,4.520300,4.534800,4.516200,4.520300,4.520300,0
2014-01-17,4.525900,4.534100,4.523600,4.525400,4.525400,0
2014-01-20,4.430700,4.539100,4.430700,4.430700,4.430700,0
2014-01-21,4.532900,4.537700,4.528000,4.532900,4.532900,0
2014-01-22,4.529800,4.536300,4.522700,4.529800,4.529800,0
2014-01-23,4.524800,4.534700,4.523400,4.527200,4.527200,0
2014-01-24,4.527100,4.551000,4.525000,4.527100,4.527100,0
2014-01-27,4.439500,4.541700,4.439500,4.439500,4.439500,0
2014-01-28,4.543200,4.543500,4.525600,4.537300,4.537300,0
2014-01-29,4.529700,4.533300,4.514000,4.530000,4.530000,0
2014-01-30,4.525000,4.526500,4.501200,4.522300,4.522300,0
2014-01-31,4.510800,4.513000,4.484900,4.512300,4.512300,0
2014-02-03,4.496200,4.499300,4.402900,4.402900,4.402900,0
2014-02-04,4.487500,4.489400,4.445400,4.484300,4.484300,0
2014-02-05,4.465100,4.465200,4.446000,4.465300,4.465300,0
2014-02-06,4.460000,4.472400,4.449100,4.454800,4.454800,0
2014-02-07,4.461700,4.483200,4.461400,4.462400,4.462400,0
2014-02-10,4.382700,4.483200,4.382700,4.382700,4.382700,0
2014-02-11,4.464800,4.476900,4.462700,4.464800,4.464800,0
2014-02-12,4.470900,4.485500,4.469500,4.471000,4.471000,0
2014-02-13,4.484500,4.494800,4.476900,4.484500,4.484500,0
2014-02-14,4.485600,4.496200,4.473000,4.490700,4.490700,0
2014-02-17,4.386700,4.490800,4.386700,4.487300,4.487300,0
2014-02-18,4.484400,4.492500,4.478100,4.485400,4.485400,0
2014-02-19,4.479700,4.505300,4.477600,4.478000,4.478000,0
2014-02-20,4.508300,4.523400,4.497200,4.508300,4.508300,0
2014-02-21,4.512000,4.522500,4.504000,4.511800,4.511800,0
2014-02-24,4.420000,4.510000,4.420000,4.420000,4.420000,0
2014-02-25,4.510900,4.515900,4.506500,4.510900,4.510900,0
2014-02-26,4.511800,4.520500,4.509000,4.512300,4.512300,0
2014-02-27,4.514100,4.516000,4.491300,4.515000,4.515000,0
2014-02-28,4.485000,4.501400,4.483600,4.485000,4.485000,0
2014-03-03,4.399000,4.519700,4.399000,4.399000,4.399000,0
2014-03-04,4.535000,4.539000,4.502700,4.535000,4.535000,0
2014-03-05,4.505000,4.515200,4.492000,4.505000,4.505000,0
2014-03-06,4.492000,4.503700,4.489800,4.492000,4.492000,0
2014-03-07,4.494000,4.501400,4.487400,4.494000,4.494000,0
2014-03-10,4.399500,4.505100,4.399500,4.399500,4.399500,0
2014-03-11,4.492600,4.500300,4.492600,4.492600,4.492600,0
2014-03-12,4.497000,4.512200,4.496500,4.500700,4.500700,0
2014-03-13,4.507800,4.510500,4.500000,4.508700,4.508700,0
2014-03-14,4.501900,4.513100,4.500700,4.502000,4.502000,0
2014-03-17,4.405000,4.511000,4.405000,4.405000,4.405000,0
2014-03-18,4.507000,4.509000,4.487900,4.507000,4.507000,0
2014-03-19,4.499000,4.501900,4.473700,4.499000,4.499000,0
2014-03-20,4.490000,4.501500,4.484600,4.487900,4.487900,0
2014-03-21,4.484800,4.494000,4.474500,4.484400,4.484400,0
2014-03-24,4.382200,4.484200,4.382200,4.480800,4.480800,0
2014-03-25,4.472300,4.475000,4.462400,4.475300,4.475300,0
2014-03-26,4.470100,4.474500,4.459200,4.465100,4.465100,0
2014-03-27,4.473000,4.480200,4.464000,4.473000,4.473000,0
2014-03-28,4.465100,4.473200,4.446000,4.466000,4.466000,0
2014-03-31,4.358100,4.464500,4.358100,4.358100,4.358100,0
2014-04-01,4.458200,4.463600,4.456100,4.458200,4.458200,0
2014-04-02,4.461500,4.466600,4.457500,4.461500,4.461500,0
2014-04-03,4.464500,4.475500,4.461200,4.463900,4.463900,0
2014-04-04,4.466100,4.466500,4.448000,4.466100,4.466100,0
2014-04-07,4.457600,4.465800,4.452300,4.457600,4.457600,0
2014-04-08,4.462500,4.464100,4.450800,4.462500,4.462500,0
2014-04-09,4.456500,4.462100,4.454800,4.456500,4.456500,0
2014-04-10,4.454400,4.462600,4.453600,4.455200,4.455200,0
2014-04-11,4.458100,4.463700,4.455000,4.458100,4.458100,0
2014-04-14,4.463000,4.468500,4.460000,4.463000,4.463000,0
2014-04-15,4.464700,4.469000,4.460700,4.464700,4.464700,0
2014-04-16,4.467800,4.476400,4.463200,4.467800,4.467800,0
2014-04-17,4.464400,4.467500,4.458500,4.464400,4.464400,0
2014-04-18,4.461000,4.461000,4.444600,4.461000,4.461000,0
2014-04-21,4.366500,4.461000,4.366500,4.366500,4.366500,0
2014-04-22,4.461000,4.465500,4.456100,4.461000,4.461000,0
2014-04-23,4.464000,4.470200,4.456900,4.464000,4.464000,0
2014-04-24,4.462400,4.470400,4.446800,4.462400,4.462400,0
2014-04-25,4.446200,4.454500,4.443900,4.446200,4.446200,0
2014-04-28,4.449600,4.456800,4.448800,4.449600,4.449600,0
2014-04-29,4.448900,4.453300,4.433400,4.448900,4.448900,0
2014-04-30,4.451000,4.451600,4.428900,4.450800,4.450800,0
2014-05-01,4.439800,4.439800,4.348500,4.439800,4.439800,0
2014-05-02,4.421700,4.440200,4.420700,4.421700,4.421700,0
2014-05-05,4.429800,4.441400,4.427000,4.429800,4.429800,0
2014-05-06,4.437800,4.441600,4.434900,4.437800,4.437800,0
2014-05-07,4.438500,4.438500,4.422800,4.433400,4.433400,0
2014-05-08,4.425500,4.436600,4.418100,4.425500,4.425500,0
2014-05-09,4.433000,4.436200,4.424700,4.433000,4.433000,0
2014-05-12,4.431600,4.431700,4.422900,4.431600,4.431600,0
2014-05-13,4.431000,4.431600,4.422700,4.431000,4.431000,0
2014-05-14,4.430300,4.443000,4.429700,4.430300,4.430300,0
2014-05-15,4.439800,4.439800,4.426300,4.439800,4.439800,0
2014-05-16,4.433200,4.434400,4.422700,4.433800,4.433800,0
2014-05-19,4.335000,4.434100,4.335000,4.335000,4.335000,0
2014-05-20,4.427300,4.434200,4.426500,4.430000,4.430000,0
2014-05-21,4.432500,4.440100,4.424100,4.432100,4.432100,0
2014-05-22,4.425400,4.427200,4.397300,4.426200,4.426200,0
2014-05-23,4.405400,4.414600,4.403000,4.406000,4.406000,0
2014-05-26,4.406000,4.411400,4.398900,4.406000,4.406000,0
2014-05-27,4.401800,4.407200,4.387900,4.401800,4.401800,0
2014-05-28,4.391500,4.397300,4.389100,4.389200,4.389200,0
2014-05-29,4.296900,4.397600,4.296900,4.394500,4.394500,0
2014-05-30,4.391600,4.403700,4.387000,4.391600,4.391600,0
2014-06-02,4.387200,4.396500,4.370900,4.387200,4.387200,0
2014-06-03,4.393000,4.398000,4.385100,4.393000,4.393000,0
2014-06-04,4.392200,4.409600,4.392000,4.391800,4.391800,0
2014-06-05,4.396900,4.398300,4.385000,4.397700,4.397700,0
2014-06-06,4.390000,4.395700,4.383700,4.395000,4.395000,0
2014-06-09,4.386600,4.394300,4.368400,4.390000,4.390000,0
2014-06-10,4.368900,4.390100,4.368600,4.368900,4.368900,0
2014-06-11,4.381800,4.395400,4.381400,4.388000,4.388000,0
2014-06-12,4.387000,4.395800,4.386100,4.387000,4.387000,0
2014-06-13,4.390000,4.395800,4.385800,4.390000,4.390000,0
2014-06-16,4.391300,4.399700,4.389000,4.391300,4.391300,0
2014-06-17,4.298000,4.404000,4.298000,4.393000,4.393000,0
2014-06-18,4.396900,4.407200,4.394600,4.396000,4.396000,0
2014-06-19,4.397800,4.398200,4.387500,4.397800,4.397800,0
2014-06-20,4.390300,4.398900,4.389000,4.390300,4.390300,0
2014-06-23,4.396700,4.398500,4.386700,4.395200,4.395200,0
2014-06-24,4.389500,4.390400,4.380100,4.389900,4.389900,0
2014-06-25,4.390000,4.392700,4.384300,4.388500,4.388500,0
2014-06-26,4.387500,4.388200,4.380300,4.385900,4.385900,0
2014-06-27,4.384300,4.389000,4.383100,4.384700,4.384700,0
2014-06-30,4.389400,4.389400,4.379000,4.388300,4.388300,0
2014-07-01,4.383400,4.386000,4.380700,4.381100,4.381100,0
2014-07-02,4.384100,4.386800,4.382300,4.385000,4.385000,0
2014-07-03,4.386000,4.388900,4.384100,4.386800,4.386800,0
2014-07-04,4.385500,4.387600,4.384800,4.386500,4.386500,0
2014-07-07,4.386100,4.386100,4.383500,4.385300,4.385300,0
2014-07-08,4.383600,4.388600,4.383200,4.384700,4.384700,0
2014-07-09,4.382400,4.390900,4.382400,4.385000,4.385000,0
2014-07-10,4.389500,4.405500,4.388000,4.390200,4.390200,0
2014-07-11,4.402800,4.417800,4.402700,4.403400,4.403400,0
2014-07-14,4.414600,4.420000,4.413400,4.415400,4.415400,0
2014-07-15,4.413800,4.422100,4.413100,4.416100,4.416100,0
2014-07-16,4.419000,4.444300,4.419000,4.419300,4.419300,0
2014-07-17,4.434700,4.444100,4.434700,4.441100,4.441100,0
2014-07-18,4.438300,4.445200,4.435100,4.435700,4.435700,0
2014-07-21,4.444300,4.451300,4.441600,4.443200,4.443200,0
2014-07-22,4.445700,4.447000,4.435100,4.446200,4.446200,0
2014-07-23,4.438000,4.438000,4.414200,4.439900,4.439900,0
2014-07-24,4.415000,4.416200,4.399100,4.415500,4.415500,0
2014-07-25,4.401900,4.402200,4.387000,4.399400,4.399400,0
2014-07-28,4.388600,4.389700,4.383000,4.387000,4.387000,0
2014-07-29,4.385200,4.404300,4.385200,4.385900,4.385900,0
2014-07-30,4.399100,4.400300,4.394600,4.394400,4.394400,0
2014-07-31,4.405200,4.427000,4.405200,4.399500,4.399500,0
2014-08-01,4.424200,4.437300,4.423700,4.425200,4.425200,0
2014-08-04,4.428900,4.434300,4.424700,4.430200,4.430200,0
2014-08-05,4.424000,4.438800,4.419900,4.433000,4.433000,0
2014-08-06,4.438300,4.447600,4.428900,4.433500,4.433500,0
2014-08-07,4.437500,4.443400,4.433500,4.436700,4.436700,0
2014-08-08,4.444500,4.446600,4.434400,4.437700,4.437700,0
2014-08-11,4.436600,4.441700,4.431300,4.444400,4.444400,0
2014-08-12,4.438800,4.441800,4.433800,4.438200,4.438200,0
2014-08-13,4.436600,4.436900,4.428800,4.436100,4.436100,0
2014-08-14,4.435700,4.441400,4.429300,4.435000,4.435000,0
2014-08-15,4.435700,4.441400,4.429300,4.435000,4.435000,0
2014-08-18,4.436800,4.436800,4.430200,4.433900,4.433900,0
2014-08-19,4.429100,4.433500,4.425600,4.432900,4.432900,0
2014-08-20,4.423400,4.427100,4.415800,4.426900,4.426900,0
2014-08-21,4.410700,4.414000,4.396600,4.417400,4.417400,0
2014-08-22,4.400400,4.411700,4.396100,4.397200,4.397200,0
2014-08-25,4.398400,4.398400,4.388900,4.400900,4.400900,0
2014-08-26,4.391000,4.399400,4.389200,4.392700,4.392700,0
2014-08-27,4.394400,4.397700,4.387400,4.395600,4.395600,0
2014-08-28,4.390000,4.405200,4.390000,4.390300,4.390300,0
2014-08-29,4.401900,4.413600,4.393500,4.403800,4.403800,0
2014-09-01,4.390900,4.400100,4.389700,4.394700,4.394700,0
2014-09-02,4.392300,4.411700,4.392300,4.391900,4.391900,0
2014-09-03,4.406700,4.410800,4.396000,4.409600,4.409600,0
2014-09-04,4.399200,4.404500,4.392800,4.399600,4.399600,0
2014-09-05,4.397200,4.405400,4.396000,4.399900,4.399900,0
2014-09-08,4.400200,4.417200,4.400200,4.400400,4.400400,0
2014-09-09,4.414900,4.422300,4.412500,4.413800,4.413800,0
2014-09-10,4.420800,4.432000,4.417600,4.419300,4.419300,0
2014-09-11,4.416200,4.419100,4.413200,4.417600,4.417600,0
2014-09-12,4.411600,4.423300,4.411600,4.416500,4.416500,0
2014-09-15,4.419700,4.421600,4.404300,4.419600,4.419600,0
2014-09-16,4.411600,4.416600,4.405800,4.407200,4.407200,0
2014-09-17,4.411000,4.419500,4.409000,4.412000,4.412000,0
2014-09-18,4.417300,4.417300,4.404700,4.413400,4.413400,0
2014-09-19,4.403900,4.404800,4.395300,4.406900,4.406900,0
2014-09-22,4.397000,4.402500,4.397000,4.399100,4.399100,0
2014-09-23,4.398900,4.403500,4.398000,4.399200,4.399200,0
2014-09-24,4.399500,4.401100,4.398200,4.400300,4.400300,0
2014-09-25,4.401500,4.401800,4.395300,4.399900,4.399900,0
2014-09-26,4.400700,4.410400,4.396900,4.398300,4.398300,0
2014-09-29,4.408700,4.413600,4.404200,4.410400,4.410400,0
2014-09-30,4.403300,4.409600,4.402700,4.405800,4.405800,0
2014-10-01,4.411100,4.416300,4.403800,4.409600,4.409600,0
2014-10-02,4.406800,4.413100,4.405500,4.405600,4.405600,0
2014-10-03,4.412400,4.413700,4.407400,4.412000,4.412000,0
2014-10-06,4.409600,4.413500,4.405300,4.411300,4.411300,0
2014-10-07,4.405900,4.406700,4.400000,4.406700,4.406700,0
2014-10-08,4.404200,4.411200,4.403400,4.400700,4.400700,0
2014-10-09,4.404300,4.405200,4.398500,4.406000,4.406000,0
2014-10-10,4.400500,4.404400,4.400000,4.402100,4.402100,0
2014-10-13,4.403200,4.404100,4.398300,4.402300,4.402300,0
2014-10-14,4.400000,4.411300,4.399200,4.399700,4.399700,0
2014-10-15,4.411800,4.416000,4.407700,4.411100,4.411100,0
2014-10-16,4.421900,4.428500,4.414900,4.411000,4.411000,0
2014-10-17,4.416300,4.419700,4.412300,4.419600,4.419600,0
2014-10-20,4.411500,4.416300,4.411500,4.413400,4.413400,0
2014-10-21,4.415500,4.416200,4.412600,4.415500,4.415500,0
2014-10-22,4.413600,4.419300,4.412600,4.415000,4.415000,0
2014-10-23,4.422200,4.423800,4.419900,4.419300,4.419300,0
2014-10-24,4.416900,4.421100,4.416400,4.421100,4.421100,0
2014-10-27,4.418500,4.424500,4.418500,4.419100,4.419100,0
2014-10-28,4.425200,4.425900,4.415700,4.422400,4.422400,0
2014-10-29,4.416900,4.423600,4.416900,4.419600,4.419600,0
2014-10-30,4.417200,4.420200,4.412800,4.421700,4.421700,0
2014-10-31,4.413700,4.417600,4.408800,4.416200,4.416200,0
2014-11-03,4.409500,4.414800,4.406700,4.409700,4.409700,0
2014-11-04,4.413800,4.419300,4.412700,4.413700,4.413700,0
2014-11-05,4.413000,4.418700,4.413000,4.413300,4.413300,0
2014-11-06,4.416300,4.426900,4.416300,4.417800,4.417800,0
2014-11-07,4.426000,4.439800,4.425700,4.421700,4.421700,0
2014-11-10,4.431100,4.431100,4.420000,4.430800,4.430800,0
2014-11-11,4.423500,4.426400,4.420900,4.421900,4.421900,0
2014-11-12,4.424000,4.431300,4.422700,4.423700,4.423700,0
2014-11-13,4.428000,4.429000,4.424800,4.428500,4.428500,0
2014-11-14,4.424100,4.428000,4.420700,4.425200,4.425200,0
2014-11-17,4.422700,4.429500,4.420700,4.424700,4.424700,0
2014-11-18,4.432300,4.434000,4.428800,4.429500,4.429500,0
2014-11-19,4.431400,4.441400,4.430400,4.432500,4.432500,0
2014-11-20,4.440700,4.442000,4.435800,4.440700,4.440700,0
2014-11-21,4.439200,4.441400,4.435000,4.440000,4.440000,0
2014-11-24,4.435300,4.436800,4.427700,4.436800,4.436800,0
2014-11-25,4.430000,4.433800,4.429700,4.430800,4.430800,0
2014-11-26,4.427400,4.431100,4.413100,4.431700,4.431700,0
2014-11-27,4.415400,4.419600,4.414600,4.415700,4.415700,0
2014-11-28,4.418900,4.431700,4.416400,4.418600,4.418600,0
2014-12-01,4.418900,4.431700,4.416400,4.418600,4.418600,0
2014-12-02,4.429500,4.430700,4.423500,4.430000,4.430000,0
2014-12-03,4.426400,4.427700,4.422600,4.426000,4.426000,0
2014-12-04,4.422600,4.431000,4.422300,4.423000,4.423000,0
2014-12-05,4.428500,4.436200,4.425700,4.427600,4.427600,0
2014-12-08,4.434100,4.441100,4.432400,4.436000,4.436000,0
2014-12-09,4.435700,4.438700,4.434700,4.437100,4.437100,0
2014-12-10,4.436200,4.443700,4.434500,4.438000,4.438000,0
2014-12-11,4.442500,4.454000,4.439900,4.443300,4.443300,0
2014-12-12,4.449800,4.475700,4.449700,4.454000,4.454000,0
2014-12-15,4.479500,4.493400,4.475200,4.477700,4.477700,0
2014-12-16,4.479700,4.482800,4.470500,4.479700,4.479700,0
2014-12-17,4.474100,4.475000,4.466600,4.480600,4.480600,0
2014-12-18,4.469000,4.473700,4.466400,4.474400,4.474400,0
2014-12-19,4.466200,4.475400,4.466200,4.471800,4.471800,0
2014-12-22,4.468300,4.469900,4.462400,4.471700,4.471700,0
2014-12-23,4.469300,4.482400,4.468500,4.469400,4.469400,0
2014-12-24,4.479100,4.484000,4.455700,4.482300,4.482300,0
2014-12-25,4.479100,4.484000,4.455700,4.482300,4.482300,0
2014-12-26,4.479100,4.484000,4.455700,4.482300,4.482300,0
2014-12-29,4.471900,4.472800,4.464400,4.463500,4.463500,0
2014-12-30,4.469500,4.486400,4.468600,4.466700,4.466700,0
2014-12-31,4.484400,4.485200,4.478900,4.483800,4.483800,0
2015-01-01,4.484400,4.485200,4.478900,4.483800,4.483800,0
2015-01-02,4.484400,4.485200,4.478900,4.483800,4.483800,0
